"MAIN STORE LINK","DESIGNER NAME","PRICE RANGE","CATEGORY","WEBSITE","INSTAGRAM URL","STORE 1","IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","IMAGE 11","IMAGE 12"
"https://aashniandco.com/designers/daman-j-singh.html","Daman J Singh","20900-51350","Women","https://m.facebook.com/p/Daman-J-Singh-100064034430458/",,,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs01_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs20_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs21_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs19_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs22_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs18_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs16_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs02_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs15_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs04_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs12_b_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/d/a/damdjs10_a_.jpg"
"https://aashniandco.com/designers/delhi-vintage-co.html","Delhi Vintage Co.","2500-6000","Women","https://delhivintage.com/","https://www.instagram.com/delhivintageco_/",,,,,,,,,,,,,
"https://aashniandco.com/designers/essemm.html","Essemm","1260-31446","Kids",,,,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/essstasf_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/essgtasf_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/essgolt_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/essmirm_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/esskathh_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/essrlh_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/esswmir_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/essblh_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/essbsm_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/esswhscl_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/essblke_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/s/essaaira_a_.jpg"
"https://aashniandco.com/designers/fayon-kids-by-preeti-jatia.html","Fayon Kids by Preeti Jatia",,,,,,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_yellow_floral_print_lehenga_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd213__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_yellow_floral_print_sharara_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd202__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_mustard_yellow_floral_print_sharara_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd209__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_yellow_floral_motif_print_sharara_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd212__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_off-white_phulkari_work_sharara_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd203__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_off-white_floral_print_sharara_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd207__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_floral_motif_print_jacket_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd215__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_off-white_mirror_embellished_lehenga_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd205__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_off-white_mirror_embellished_sharara_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd206__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_light_green_floral_print_sharara_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd211__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_purple_geometric_print_sharara_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd208__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pink_floral_print_sharara_set_by_fayon_kids_by_preeti_jatia-fkwoct23fesd210__1_.jpg"
"https://aashniandco.com/designers/flower-child-by-shaheen-abbas.html","Flower Child by Shaheen Abbas",,,,,,,,,,,,,,,,,
"https://aashniandco.com/designers/freesparrow.html","FreeSparrow","2150-11900","Kids","https://freesparrowkids.com/","https://instagram.com/FreeSparrowKids",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pink_foil_printed_lehenga_set_by_freesparrow-frsmay2313__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_floral_printed_peplum_and_sharara_set_by_freesparrow-frsmay2306__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_floral_printed_short_anarkali_and_dhoti_set_by_freesparrow-frsmay2301__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_floral_printed_jacket_and_sharara_set_by_freesparrow-frsmay2311__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_floral_thread_embroidered_jacket_set_by_freesparrow-frsmay2305__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_jaipuri_floral_printed_pathani_kurta_set_by_freesparrow-frsmay2304__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_mint_and_white_embroidered_kurta_set_by_freesparrow-frsmay2302__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pista_and_white_embroidered_kurta_set_by_freesparrow-frsmay2303__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pink_and_white_chikankari_embroidered_kurta_set_by_freesparrow-frsmay2308__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_yellow_and_white_chikankari_embroidered_kurta_set_by_freesparrow-frsmay2309__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_red_and_white_patola_printed_asymmetric_kurta_set_by_freesparrow-frsmay2307__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/f/r/frsjan2310__1_.jpg"
"https://aashniandco.com/designers/gbs-gehna.html","GBS Gehna","5198-170655","Women","https://www.facebook.com/gbsgehna/","https://www.instagram.com/gbs_gehna/?hl=en",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_pearl_and_kundan_stone_embellished_long_necklace_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_meenakari_embellished_necklace_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_red_and_blue_meenakari_ring_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_red_and_green_floral_meenakari_cocktail_ring_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_and_white_pearl_and_stone_embellished_bracelet_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_green_polki_and_pearl_long_necklace_set_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pink_lotus_meenakari_embellished_necklace_set_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_floral_polki_embellished_long_necklace_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_elephant_pearl_embellished_necklace_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_parrot_red_stone_embellished_necklace_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_antique_polki_embellished_necklace_by_gbs_gehna__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_polki_embellished_necklace_by_gbs_gehna__1_.jpg"
"https://aashniandco.com/designers/gem-stella.html","GemStella",,,,,,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2204__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2213__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2212__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2215__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2214__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2211__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2207__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2205__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2203__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2202__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2208__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/g/e/gessep2201__1_.jpg"
"https://aashniandco.com/designers/hyperbole-accessories.html","Hyperbole Accessories","1700-9000","Women","https://www.hyperboleaccessories.com/","https://www.instagram.com/hyperbole_accessories/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_and_blue_chalcedony_stone_choker_by_hyperbole_accessories-hpbmay2316__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_blue_and_silver_handpainted_enamel_choker_by_hyperbole_accessories-hpbmay2319__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_and_blue_handpainted_enamel_collar_necklace_by_hyperbole_accessories-hpbmay2320__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_handpainted_enamel_lapis_necklace_by_hyperbole_accessories-hpbmay2317__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_handpainted_enamel_lapis_layered_necklace_by_hyperbole_accessories-hpbmay2318__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_and_blue_handpainted_enamel_bracelet_by_hyperbole_accessories-hpbmay2311__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_and_blue_handpainted_enamel_lapis_ring_by_hyperbole_accessories-hpbmay2312__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_blue_and_silver_handpainted_lapis_enamel_ring_by_hyperbole_accessories-hpbmay2313__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_and_blue_handpainted_enamel_lapis_ring_by_hyperbole_accessories-hpbmay2315__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_blue_and_silver_handpainted_enamel_lapis_ring_by_hyperbole_accessories-hpbmay2314__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_and_blue_lapis_enamel_half_hoops_by_hyperbole_accessories-hpbmay2308_3__1.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_and_blue_handpainted_lapis_enamel_earrings_by_hyperbole_accessories-hpbmay2310__1_.jpg"
"https://aashniandco.com/designers/jaipri.html","Jaipri","849-40800","Women",,,,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_and_gold_kundan_necklace_set_by_jaipri-n583-jji-280-2__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/c/0/c044-jji-330-4.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/9/n948-jji-850-1.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/c/9/c947-jji-200-1.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/k/6/k668-jji-440-1.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_peach_kundan_chandbaalis_and_maang_tikka_by_jaipri-mt061-jji-210-2__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_red_and_yellow_kundan_danglers_and_maang_tikka_by_jaipri-mt062-jji-600-2__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/4/n458-jji-150-1.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/n/4/n410-jji-150-1.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_and_off-white_kundan_and_pearl_matha_patti_by_jaipri-mp004-jji-080-_tikka_and_patti__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_and_off-white_kundan_and_pearl_head_gear_by_jaipri-mp004-jji-080-3_only_mathapatii__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_and_off-white_kundan_and_pearl_maang_tikka_by_jaipri-mp004-jji-080-1_only_tikka__1_.jpg"
"https://aashniandco.com/designers/jewelry-by-janhavi.html","Jewelry by Janhavi","3150-19800","Women","https://www.facebook.com/janhavijewellerspune/","https://www.instagram.com/janhavi_jewellers/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewe2102_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewe2101_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewn2104_a_.....jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewn2103_a_......jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewn2101_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jews2102_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewss20b101_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewss20b102_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewss20e106_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewss20e114_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewss20e108_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/e/jewss20e111_a_.jpg"
"https://aashniandco.com/designers/just-shradha-s-kids.html","Just Shradha's Kids","400-2000","Women",,,,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16236.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16238.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16234.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16237.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16239.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16240.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16235.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16250.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16253.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16249.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16252.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/j/s/jskjs16251.jpg"
"https://aashniandco.com/designers/kapraha.html","Kapraãha","2650-7970","Women","https://kapraaha.com/","https://www.instagram.com/kapraaha_india",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_off-white_lace_detail_kurta_set_by_kapra__ha-kapnov2308__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_floral_block_print_kurta_set_by_kapra__ha-kapnov2304__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_off-white_stripe_woven_shirt_tunic_set_by_kapra__ha-kapnov2318__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_block_printed_kurta_set_by_kapra__ha-kapnov2314__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/t/s/ts16or-_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_stripe_block_print_lounge_kurta_set_by_kapra__ha-kapnov2320__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_sage_green_lace_detail_kurta_set_by_kapra__ha-kapnov2307__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_motif_embroidery_co-ords_by_kapra__ha-kapnov2316__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_striped_co-ords_by_kapra__ha-kapnov2301__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_blue_striped_co-ords_by_kapra__ha-kapnov2302__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_purple_striped_co-ords_by_kapra__ha-kapnov2323__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_fuchsia_striped_co-ords_by_kapra__ha-kapnov2303__1_.jpg"
"https://aashniandco.com/designers/kinjal-modi.html.html","Kinjal Modi","8064-39200","Women","https://www.facebook.com/Kinjal-Modi-112337922246576/","https://www.instagram.com/label_kinjalmodi/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_brick_red_floral_printed_lehenga_set_by_kinjal_modi__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_brick_red_floral_printed_tunic_set_by_kinjal_modi__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_brick_red_printed_kurta_set_by_kinjal_modi__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_bottle_green_printed_tunic_set_by_kinjal_modi__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_bottle_green_printed_kurta_set_by_kinjal_modi__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_bottle_green_printed_tunic_set_by_kinjal_modi__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ink_blue_printed_kurta_set_by_kinjal_modi__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ink_blue_silk_voile_co-ords_by_kinjal_modi__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_brick_red_co-ord_set_by_kinjal_modi__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/k/lkmgolz018__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/k/lkmgolz001__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/l/k/lkmgolz013__1_.jpg"
